Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Morocco,MAR,2010,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,98
Morocco,MAR,2009,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,98
Morocco,MAR,2008,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,97
Morocco,MAR,2007,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,95
Morocco,MAR,2006,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,95
Morocco,MAR,2005,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,96
Morocco,MAR,2004,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,95
Morocco,MAR,2003,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,90
Morocco,MAR,2002,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,92
Morocco,MAR,2001,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,84
Morocco,MAR,2000,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,43
Morocco,MAR,1999,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,10
Morocco,MAR,2022,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2021,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2020,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2019,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2018,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2017,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2016,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2015,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2014,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2013,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2012,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2011,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2010,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2009,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2008,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,2007,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,95
Morocco,MAR,2006,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,97
Morocco,MAR,2005,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,98
Morocco,MAR,2004,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,97
Morocco,MAR,2003,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,91
Morocco,MAR,2002,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,94
Morocco,MAR,2001,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,96
Morocco,MAR,2000,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,95
Morocco,MAR,1999,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,91
Morocco,MAR,1998,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,93
Morocco,MAR,1997,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,94
Morocco,MAR,1996,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,95
Morocco,MAR,1995,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,90
Morocco,MAR,1994,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,87
Morocco,MAR,1993,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,86
Morocco,MAR,1992,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,87
Morocco,MAR,1991,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,81
Morocco,MAR,1990,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,81
Morocco,MAR,1989,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,80
Morocco,MAR,1988,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,82
Morocco,MAR,1987,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,85
Morocco,MAR,1986,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,63
Morocco,MAR,1985,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,51
Morocco,MAR,1984,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,45
Morocco,MAR,1983,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,41
Morocco,MAR,1982,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,32
Morocco,MAR,2022,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2021,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2020,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2019,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2018,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2017,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2016,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2015,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2014,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2013,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2012,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2011,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,2010,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Morocco,MAR,2009,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Morocco,MAR,2008,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
Morocco,MAR,2007,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95
Morocco,MAR,2006,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95
Morocco,MAR,2005,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97
Morocco,MAR,2004,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95
Morocco,MAR,2003,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90
Morocco,MAR,2002,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94
Morocco,MAR,2001,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
Morocco,MAR,2000,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93
Morocco,MAR,1999,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90
Morocco,MAR,1998,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91
Morocco,MAR,1997,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92
Morocco,MAR,1996,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93
Morocco,MAR,1995,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88
Morocco,MAR,1994,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87
Morocco,MAR,1993,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83
Morocco,MAR,1992,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,81
Morocco,MAR,1991,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,80
Morocco,MAR,1990,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,79
Morocco,MAR,1989,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,82
Morocco,MAR,1988,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,81
Morocco,MAR,1987,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,73
Morocco,MAR,1986,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,58
Morocco,MAR,1985,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,45
Morocco,MAR,1984,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,42
Morocco,MAR,1983,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,35
Morocco,MAR,1982,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,17
Morocco,MAR,2017,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1
Morocco,MAR,2016,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1
Morocco,MAR,2015,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1
Morocco,MAR,2014,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1
Morocco,MAR,2013,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.85
Morocco,MAR,2012,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.85
Morocco,MAR,2011,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.85
Morocco,MAR,2010,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.13
Morocco,MAR,2009,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.13
Morocco,MAR,2008,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1
Morocco,MAR,2007,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.87
Morocco,MAR,2006,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.87
Morocco,MAR,2005,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.87
Morocco,MAR,2004,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.87
Morocco,MAR,2003,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.78
Morocco,MAR,2002,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.09
Morocco,MAR,2001,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.87
Morocco,MAR,2000,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1
Morocco,MAR,1997,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.9800000191
Morocco,MAR,1994,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1123000383
Morocco,MAR,1990,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.2899999619
Morocco,MAR,1985,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.26689994335175
Morocco,MAR,1981,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.22819995880127
Morocco,MAR,1975,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.42859995365143
Morocco,MAR,1970,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.47420001029968
Morocco,MAR,1960,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.5984001159668
Morocco,MAR,2017,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.391
Morocco,MAR,2014,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.942
Morocco,MAR,2013,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.97
Morocco,MAR,2009,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.927
Morocco,MAR,2004,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.81
Morocco,MAR,2017,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.732
Morocco,MAR,2014,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.912
Morocco,MAR,2013,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.63
Morocco,MAR,2009,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.645
Morocco,MAR,2007,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.585
Morocco,MAR,2004,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.532
Morocco,MAR,2001,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.483
Morocco,MAR,1997,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.46
Morocco,MAR,1994,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.363
Morocco,MAR,1993,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.214
Morocco,MAR,1988,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.214
Morocco,MAR,1987,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.217
Morocco,MAR,1982,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.064
Morocco,MAR,1981,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.054
Morocco,MAR,1975,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.076
Morocco,MAR,1970,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.076
Morocco,MAR,1965,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.082
Morocco,MAR,1960,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.106
Morocco,MAR,2016,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,3.66
Morocco,MAR,2011,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,12.04
Morocco,MAR,2021,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2020,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2019,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2018,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2017,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2016,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2015,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2014,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2013,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2012,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2011,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2010,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2009,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2008,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2007,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2006,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2005,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2004,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,3.32965694810836e-05
Morocco,MAR,2003,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0.000134855992342877
Morocco,MAR,2002,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0.000648423974814394
Morocco,MAR,2001,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0
Morocco,MAR,2000,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0.000105062558449803
Morocco,MAR,2020,Number of maternal deaths,SH.MMR.DTHS,470
Morocco,MAR,2019,Number of maternal deaths,SH.MMR.DTHS,510
Morocco,MAR,2018,Number of maternal deaths,SH.MMR.DTHS,530
Morocco,MAR,2017,Number of maternal deaths,SH.MMR.DTHS,550
Morocco,MAR,2016,Number of maternal deaths,SH.MMR.DTHS,580
Morocco,MAR,2015,Number of maternal deaths,SH.MMR.DTHS,680
Morocco,MAR,2014,Number of maternal deaths,SH.MMR.DTHS,720
Morocco,MAR,2013,Number of maternal deaths,SH.MMR.DTHS,760
Morocco,MAR,2012,Number of maternal deaths,SH.MMR.DTHS,800
Morocco,MAR,2011,Number of maternal deaths,SH.MMR.DTHS,860
Morocco,MAR,2010,Number of maternal deaths,SH.MMR.DTHS,930
Morocco,MAR,2009,Number of maternal deaths,SH.MMR.DTHS,990
Morocco,MAR,2008,Number of maternal deaths,SH.MMR.DTHS,1000
Morocco,MAR,2007,Number of maternal deaths,SH.MMR.DTHS,1100
Morocco,MAR,2006,Number of maternal deaths,SH.MMR.DTHS,1200
Morocco,MAR,2005,Number of maternal deaths,SH.MMR.DTHS,1300
Morocco,MAR,2004,Number of maternal deaths,SH.MMR.DTHS,1400
Morocco,MAR,2003,Number of maternal deaths,SH.MMR.DTHS,1400
Morocco,MAR,2002,Number of maternal deaths,SH.MMR.DTHS,1500
Morocco,MAR,2001,Number of maternal deaths,SH.MMR.DTHS,1500
Morocco,MAR,2000,Number of maternal deaths,SH.MMR.DTHS,1600
Morocco,MAR,2020,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,570
Morocco,MAR,2019,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,540
Morocco,MAR,2018,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,530
Morocco,MAR,2017,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,520
Morocco,MAR,2016,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,490
Morocco,MAR,2015,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,380
Morocco,MAR,2014,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,360
Morocco,MAR,2013,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,340
Morocco,MAR,2012,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,320
Morocco,MAR,2011,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,300
Morocco,MAR,2010,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,270
Morocco,MAR,2009,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,250
Morocco,MAR,2008,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,230
Morocco,MAR,2007,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,220
Morocco,MAR,2006,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,200
Morocco,MAR,2005,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,190
Morocco,MAR,2004,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,180
Morocco,MAR,2003,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,170
Morocco,MAR,2002,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,160
Morocco,MAR,2001,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,160
Morocco,MAR,2000,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,150
Morocco,MAR,2020,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.174110949029077
Morocco,MAR,2019,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.184769415169536
Morocco,MAR,2018,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.188671392156688
Morocco,MAR,2017,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.194209549580603
Morocco,MAR,2016,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.206010927867797
Morocco,MAR,2015,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.26640299007112
Morocco,MAR,2014,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.280311652767488
Morocco,MAR,2013,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.292368094979794
Morocco,MAR,2012,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.31137964160328
Morocco,MAR,2011,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.334542287093372
Morocco,MAR,2010,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.367457353163194
Morocco,MAR,2009,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.395194947922677
Morocco,MAR,2008,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.426873591430134
Morocco,MAR,2007,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.45782178032238
Morocco,MAR,2006,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.490255577650474
Morocco,MAR,2005,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.529749947665667
Morocco,MAR,2004,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.569220250920702
Morocco,MAR,2003,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.589150063036688
Morocco,MAR,2002,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.616680617373944
Morocco,MAR,2001,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.641919756763087
Morocco,MAR,2000,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.661850054434247
Morocco,MAR,2019,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,32.6
Morocco,MAR,2018,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,32.7
Morocco,MAR,2017,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,32.8
Morocco,MAR,2016,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,32.9
Morocco,MAR,2015,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,33
Morocco,MAR,2014,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,33.1
Morocco,MAR,2013,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,33.2
Morocco,MAR,2012,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,33.4
Morocco,MAR,2011,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,33.6
Morocco,MAR,2010,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,33.9
Morocco,MAR,2009,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,34.2
Morocco,MAR,2008,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,34.6
Morocco,MAR,2007,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,35
Morocco,MAR,2006,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,35.3
Morocco,MAR,2005,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,35.6
Morocco,MAR,2004,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,35.9
Morocco,MAR,2003,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,36
Morocco,MAR,2002,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,36.2
Morocco,MAR,2001,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,36.5
Morocco,MAR,2000,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,36.8
Morocco,MAR,2020,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,14.5
Morocco,MAR,2019,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,14.9
Morocco,MAR,2018,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,14.9
